Server Name	server_name	database_name	recovery_model	BackupType	name	description	bkSize	TimeTaken	backup_start_date
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	203 MB	1 Seconds	2025-03-06 12:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 12:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	143 MB	0 Seconds	2025-03-06 12:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 11:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	150 MB	1 Seconds	2025-03-06 11:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 11:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	135 MB	0 Seconds	2025-03-06 11:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 11:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	90 MB	0 Seconds	2025-03-06 11:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 11:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	96 MB	0 Seconds	2025-03-06 11:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 10:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	72 MB	0 Seconds	2025-03-06 10:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 10:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	144 MB	1 Seconds	2025-03-06 10:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 10:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	285 MB	1 Seconds	2025-03-06 10:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 10:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	166 MB	0 Seconds	2025-03-06 10:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 09:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	210 MB	1 Seconds	2025-03-06 09:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 09:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	150 MB	1 Seconds	2025-03-06 09:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 09:15:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	92 MB	0 Seconds	2025-03-06 09:15:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 09:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	3007 MB	8 Seconds	2025-03-06 09:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	202 MB	1 Seconds	2025-03-06 08:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	169 MB	1 Seconds	2025-03-06 08:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 08:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	59 MB	0 Seconds	2025-03-06 08:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 08:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	2733 MB	9 Seconds	2025-03-06 08:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 08:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19497 MB	53 Seconds	2025-03-06 08:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 07:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	16072 MB	33 Seconds	2025-03-06 07:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 07:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	18708 MB	44 Seconds	2025-03-06 07:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 07:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19706 MB	46 Seconds	2025-03-06 07:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 07:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	18601 MB	45 Seconds	2025-03-06 07:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 06:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19713 MB	48 Seconds	2025-03-06 06:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 06:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	18979 MB	53 Seconds	2025-03-06 06:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 06:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10627 MB	35 Seconds	2025-03-06 06:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 06:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	16683 MB	46 Seconds	2025-03-06 06:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 05:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	15575 MB	41 Seconds	2025-03-06 05:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 05:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19185 MB	45 Seconds	2025-03-06 05:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 05:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	18067 MB	48 Seconds	2025-03-06 05:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 05:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	6 MB	0 Seconds	2025-03-06 05:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 04:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-06 04:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	8 MB	0 Seconds	2025-03-06 04:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 04:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 04:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	49 MB	0 Seconds	2025-03-06 04:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 04:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	57 MB	1 Seconds	2025-03-06 04:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 03:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	60 MB	0 Seconds	2025-03-06 03:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 03:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	65 MB	0 Seconds	2025-03-06 03:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 03:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	5 MB	0 Seconds	2025-03-06 03:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 03:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	10 MB	0 Seconds	2025-03-06 03:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 02:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	53 MB	1 Seconds	2025-03-06 02:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 02:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	31 MB	0 Seconds	2025-03-06 02:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 02:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	162 MB	1 Seconds	2025-03-06 02:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	68 MB	11 Seconds	2025-03-06 02:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 02:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 01:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19 MB	3 Seconds	2025-03-06 01:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 01:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	22 MB	1 Seconds	2025-03-06 01:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 01:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	248 MB	12 Seconds	2025-03-06 01:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 01:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	245 MB	23 Seconds	2025-03-06 01:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 00:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	570 MB	39 Seconds	2025-03-06 00:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 00:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	541 MB	34 Seconds	2025-03-06 00:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 00:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	355 MB	22 Seconds	2025-03-06 00:15:00.000
OAZISDB	OAZISDB	master	SIMPLE	Full	NULL	NULL	4 MB	10 Seconds	2025-03-06 00:02:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Full	NULL	NULL	2781 MB	11 Seconds	2025-03-06 00:02:01.000
OAZISDB	OAZISDB	OAZP	FULL	Full	NULL	NULL	1582604 MB	11 Seconds	2025-03-06 00:02:01.000
OAZISDB	OAZISDB	msdb	SIMPLE	Full	NULL	NULL	34 MB	11 Seconds	2025-03-06 00:02:01.000
OAZISDB	OAZISDB	model	FULL	Full	NULL	NULL	44 MB	11 Seconds	2025-03-06 00:02:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-06 00:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	295 MB	1 Seconds	2025-03-06 00:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 23:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	667 MB	2 Seconds	2025-03-05 23:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 23:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	567 MB	3 Seconds	2025-03-05 23:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 23:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	683 MB	2 Seconds	2025-03-05 23:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 23:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	711 MB	2 Seconds	2025-03-05 23:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 22:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	644 MB	2 Seconds	2025-03-05 22:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 22:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	429 MB	2 Seconds	2025-03-05 22:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 22:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	275 MB	1 Seconds	2025-03-05 22:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 22:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	19 MB	0 Seconds	2025-03-05 22:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 21:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	96 MB	1 Seconds	2025-03-05 21:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 21:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	60 MB	1 Seconds	2025-03-05 21:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 21:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	74 MB	0 Seconds	2025-03-05 21:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 21:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	93 MB	0 Seconds	2025-03-05 21:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Full	OAZMOLP_backup_2025_03_05_205002_0246244	NULL	2780 MB	6 Seconds	2025-03-05 20:50:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 20:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	57 MB	0 Seconds	2025-03-05 20:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 20:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	77 MB	0 Seconds	2025-03-05 20:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 20:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	133 MB	1 Seconds	2025-03-05 20:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Full	OAZP_backup_2025_03_05_200001_9568554	NULL	1581666 MB	2809 Seconds	2025-03-05 20:00:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 20:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	79 MB	1 Seconds	2025-03-05 20:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 19:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	98 MB	0 Seconds	2025-03-05 19:45:00.000
OAZISDB	OAZISDB	model	FULL	Full	model_backup_2025_03_05_193002_3830395	NULL	3 MB	0 Seconds	2025-03-05 19:30:03.000
OAZISDB	OAZISDB	msdb	SIMPLE	Full	msdb_backup_2025_03_05_193002_3830395	NULL	35 MB	0 Seconds	2025-03-05 19:30:03.000
OAZISDB	OAZISDB	master	SIMPLE	Full	master_backup_2025_03_05_193002_3830395	NULL	5 MB	1 Seconds	2025-03-05 19:30:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 19:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	91 MB	0 Seconds	2025-03-05 19:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 19:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	103 MB	0 Seconds	2025-03-05 19:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 19:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	216 MB	1 Seconds	2025-03-05 19:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 18:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	96 MB	1 Seconds	2025-03-05 18:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 18:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	468 MB	1 Seconds	2025-03-05 18:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 18:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	465 MB	2 Seconds	2025-03-05 18:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 18:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	469 MB	2 Seconds	2025-03-05 18:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 17:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	398 MB	2 Seconds	2025-03-05 17:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 17:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	364 MB	2 Seconds	2025-03-05 17:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 17:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	399 MB	2 Seconds	2025-03-05 17:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 17:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	117 MB	1 Seconds	2025-03-05 17:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 16:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	142 MB	0 Seconds	2025-03-05 16:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 16:30:02.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	96 MB	0 Seconds	2025-03-05 16:30:02.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 16:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	199 MB	0 Seconds	2025-03-05 16:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 16:00:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	61 MB	1 Seconds	2025-03-05 16:00:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 15:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	106 MB	1 Seconds	2025-03-05 15:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 15:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	199 MB	1 Seconds	2025-03-05 15:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-05 15:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	120 MB	1 Seconds	2025-03-05 15:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	4 MB	1 Seconds	2025-03-05 15:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	129 MB	1 Seconds	2025-03-05 15:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 14:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	171 MB	1 Seconds	2025-03-05 14:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 14:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	125 MB	1 Seconds	2025-03-05 14:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 14:15:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	175 MB	1 Seconds	2025-03-05 14:15:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 14:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	62 MB	0 Seconds	2025-03-05 14:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 13:45:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	53 MB	0 Seconds	2025-03-05 13:45:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 13:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	55 MB	0 Seconds	2025-03-05 13:30:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 13:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	67 MB	0 Seconds	2025-03-05 13:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 13:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	38 MB	1 Seconds	2025-03-05 13:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 12:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	47 MB	0 Seconds	2025-03-05 12:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 12:30:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	47 MB	0 Seconds	2025-03-05 12:30:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 12:15:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	67 MB	0 Seconds	2025-03-05 12:15:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 12:00:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	278 MB	2 Seconds	2025-03-05 12:00:01.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	1 Seconds	2025-03-05 11:45:00.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	74 MB	1 Seconds	2025-03-05 11:45:00.000
OAZISDB	OAZISDB	OAZMOLP	FULL	Transaction Log	NULL	NULL	0 MB	0 Seconds	2025-03-05 11:30:01.000
OAZISDB	OAZISDB	OAZP	FULL	Transaction Log	NULL	NULL	78 MB	0 Seconds	2025-03-05 11:30:01.000
